Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
7b18280cd52497430f160c4545231923,Latin Quarters Women's Gathered Dress,<p>Latin Quarters Women's Gathered Dress - Buy Green Latin Quarters Women's Gathered Dress For Only Rs. 2290 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Latin Quarters Women's Gathered Dress,,,,,,,,DREE8FWRZXUNRJPX,0.0,,10,deny,manual,916.0,2290.0,True,True,,,,,,,,,False,,,,kg,,,active
451f5b6627615adb5bb727c056787609,Lady Stark Women's Gathered Dress,<p>Lady Stark Women's Gathered Dress - Buy Black Lady Stark Women's Gathered Dress For Only Rs. 2790 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Lady Stark Women's Gathered Dress,,,,,,,,DREEBRFYZ55GGGYJ,0.0,,10,deny,manual,739.0,2790.0,True,True,,,,,,,,,False,,,,kg,,,active
85b28b4bb4a766da5c170ff50012d630,Meiro Women's Peplum Dress,<p>Meiro Women's Peplum Dress - Buy Beige Floral Meiro Women's Peplum Dress For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meiro Women's Peplum Dress,,,,,,,,DREE7NMEMZRGT9DM,0.0,,10,deny,manual,649.0,1299.0,True,True,,,,,,,,,False,,,,kg,,,active
4e48d4ac11f07e612fe1b2f9fb5fee59,Inmark Women's Shift Dress,<p>Inmark Women's Shift Dress - Buy Gold Inmark Women's Shift Dress For Only Rs. 1399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Inmark Women's Shift Dress,,,,,,,,DREE6UDPHFXJDNTB,0.0,,10,deny,manual,838.0,1399.0,True,True,,,,,,,,,False,,,,kg,,,active
a52a2cac6518029fa9f409d71ff47401,Hugo Chavez Women's Maxi Dress,<p>Hugo Chavez Women's Maxi Dress - Buy Blue Hugo Chavez Women's Maxi Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Maxi Dress,,,,,,,,DREEAXE3RZMHYH94,0.0,,10,deny,manual,697.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
6066c126ebf9ab1f9209d5f121aa88e6,Meira Women's Maxi Dress,<p>Meira Women's Maxi Dress - Buy Navy Meira Women's Maxi Dress For Only Rs. 1449 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meira Women's Maxi Dress,,,,,,,,DREEFYYFUE9NFU8F,0.0,,10,deny,manual,724.0,1449.0,True,True,,,,,,,,,False,,,,kg,,,active
fa276929062f3b6eb286d49d556b18c4,Motif Women's Shift Dress,<p>Motif Women's Shift Dress - Buy Multicolor Motif Women's Shift Dress For Only Rs. 1440 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Motif Women's Shift Dress,,,,,,,,DREEB2XCXFHZNMVM,0.0,,10,deny,manual,720.0,1440.0,True,True,,,,,,,,,False,,,,kg,,,active
dcb33aae4c83e40e963b356a7ecc0fbb,Inmark Women's Shift Dress,<p>Inmark Women's Shift Dress - Buy Black Inmark Women's Shift Dress For Only Rs. 1399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Inmark Women's Shift Dress,,,,,,,,DREE8H6NY5ZQFGPV,0.0,,10,deny,manual,838.0,1399.0,True,True,,,,,,,,,False,,,,kg,,,active
513c1fec404c10626145063dcf8ae2a0,Motif Women's A-line Dress,<p>Motif Women's A-line Dress - Buy Blue Motif Women's A-line Dress For Only Rs. 2250 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Motif Women's A-line Dress,,,,,,,,DREE64PGW6PNQHPK,0.0,,10,deny,manual,675.0,2250.0,True,True,,,,,,,,,False,,,,kg,,,active
ec9a80611b8e2d046abdaaa579c22123,Her Grace Women's A-line Dress,<p>Her Grace Women's A-line Dress - Buy Blue Her Grace Women's A-line Dress For Only Rs. 1899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Her Grace Women's A-line Dress,,,,,,,,DREEARMHZVHGCSJT,0.0,,10,deny,manual,949.0,1899.0,True,True,,,,,,,,,False,,,,kg,,,active
a6b601a95ee9c27e992c16ac8a66e8fa,Meira Women's Shift Dress,<p>Meira Women's Shift Dress - Buy Black Meira Women's Shift Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meira Women's Shift Dress,,,,,,,,DREEBBWDWEFTZQB7,0.0,,10,deny,manual,799.0,1599.0,True,True,,,,,,,,,False,,,,kg,,,active
88e2678058e34254b1ea4cc262ec7cb4,Latin Quarters Women's Gathered Dress,<p>Latin Quarters Women's Gathered Dress - Buy Blue Latin Quarters Women's Gathered Dress For Only Rs. 2100 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Latin Quarters Women's Gathered Dress,,,,,,,,DREE8FWRYYJGFGHG,0.0,,10,deny,manual,840.0,2100.0,True,True,,,,,,,,,False,,,,kg,,,active
2a7f8250a814ee107650b7f2903f43a7,Latin Quarters Women's A-line Dress,<p>Latin Quarters Women's A-line Dress - Buy Blue Latin Quarters Women's A-line Dress For Only Rs. 1990 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Latin Quarters Women's A-line Dress,,,,,,,,DREE8FWRSMCE3BYQ,0.0,,10,deny,manual,796.0,1990.0,True,True,,,,,,,,,False,,,,kg,,,active
0a06e3a7bbd4a5c1023a84e1dfe1c7c7,Miss India Women's Shift Dress,<p>Miss India Women's Shift Dress - Buy Peach Miss India Women's Shift Dress For Only Rs. 1799 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Miss India Women's Shift Dress,,,,,,,,DREE7FT8AQ2F9CQC,0.0,,10,deny,manual,949.0,1799.0,True,True,,,,,,,,,False,,,,kg,,,active
a03838539fdc9be553b885379814c078,Hugo Chavez Women's A-line Dress,<p>Hugo Chavez Women's A-line Dress - Buy Beige Hugo Chavez Women's A-line Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's A-line Dress,,,,,,,,DREEAF9GGGUTKHXQ,0.0,,10,deny,manual,757.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
27ba668256723402d99a3397b2b269df,Miss Chase Women's Sheath Dress,<p>Miss Chase Women's Sheath Dress - Buy Green and Blue Colorblock Miss Chase Women's Sheath Dress For Only Rs. 1549 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Miss Chase Women's Sheath Dress,,,,,,,,DREDV8HG7Z8BFFXZ,0.0,,10,deny,manual,929.0,1549.0,True,True,,,,,,,,,False,,,,kg,,,active
aead3e5ecac16042061c9e4410fb573e,Maggie Women's Shift Dress,"<p>Maggie Women's Shift Dress<br>
                         Price: Rs. 899<br>
				<br>
			Classy, stylish and comfortable, this blue colored shift dress for women from the latest collection of Maggie will be a great addition to your wardrobe. This awesome dress with the combination of beautiful colors features v neck, graphic print pattern and excellent stitching. Intricately crafted from crepe fabric, this pretty piece is tough and able to withstand rigorous wear. With its sleeveless adornment, this beauty number will flaunt your curvaceous figure.<br>
Classy, stylish and comfortable, this blue colored shift dress for women from the latest collection of Maggie will be a great addition to your wardrobe. This awesome dress with the combination of beautiful colors features v neck, graphic print pattern and excellent stitching. Intricately crafted from crepe fabric, this pretty piece is tough and able to withstand rigorous wear. With its sleeveless adornment, this beauty number will flaunt your curvaceous figure.</p>",Unknown,,Clothing,Clothing,True,Title,Maggie Women's Shift Dress,,,,,,,,DREECCMNGJUWZDVF,0.0,,10,deny,manual,899.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
bc962a73187a177adf7e1080066db03e,Hugo Chavez Women's Maxi Dress,<p>Hugo Chavez Women's Maxi Dress - Buy Pink Hugo Chavez Women's Maxi Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Maxi Dress,,,,,,,,DREEB5WFZEYGYBST,0.0,,10,deny,manual,997.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
9e9691a59fb5d9cabdfad5f46533e1f7,Kaxiaa Women's Layered Dress,<p>Kaxiaa Women's Layered Dress - Buy Black Kaxiaa Women's Layered Dress For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kaxiaa Women's Layered Dress,,,,,,,,DREE978EXDA4XHRY,0.0,,10,deny,manual,749.0,1499.0,True,True,,,,,,,,,False,,,,kg,,,active
9dc306ab073fb53b890a6cb318fe1e84,Modimania Women's Gathered Dress,<p>Modimania Women's Gathered Dress - Buy Multicolor Modimania Women's Gathered Dress For Only Rs. 2800 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Modimania Women's Gathered Dress,,,,,,,,DREE88HJYRXGWHNG,0.0,,10,deny,manual,899.0,2800.0,True,True,,,,,,,,,False,,,,kg,,,active
22ab4f241b7b93e3b578ac4fafcb4fb7,Londonhouze Women's Bandage Dress,<p>Londonhouze Women's Bandage Dress - Buy Black Londonhouze Women's Bandage Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Londonhouze Women's Bandage Dress,,,,,,,,DREE9HY9TTBYDQSZ,0.0,,10,deny,manual,799.0,1599.0,True,True,,,,,,,,,False,,,,kg,,,active
28e65312b4fafb8f5fce5e597a00c3d7,Liz Lange Women's A-line Dress,<p>Liz Lange Women's A-line Dress - Buy Black Liz Lange Women's A-line Dress For Only Rs. 1699 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Liz Lange Women's A-line Dress,,,,,,,,DREE9ZKYZJHBS45P,0.0,,10,deny,manual,679.0,1699.0,True,True,,,,,,,,,False,,,,kg,,,active
d69801bda9a9f89508422abf9f896178,La Zoire Women's Shift Dress,<p>La Zoire Women's Shift Dress - Buy Cream floral multi La Zoire Women's Shift Dress For Only Rs. 1699 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,La Zoire Women's Shift Dress,,,,,,,,DREEBHBUXZUNYVGZ,0.0,,10,deny,manual,849.0,1699.0,True,True,,,,,,,,,False,,,,kg,,,active
f0f09f640565bf236a4940eb167b1945,Latin Quarters Women's Shift Dress,<p>Latin Quarters Women's Shift Dress - Buy Blue Latin Quarters Women's Shift Dress For Only Rs. 2190 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Latin Quarters Women's Shift Dress,,,,,,,,DREE8FWRZDEXKGDT,0.0,,10,deny,manual,876.0,2190.0,True,True,,,,,,,,,False,,,,kg,,,active
0ceea01494347c4492671740259124d3,Modimania Women's A-line Dress,<p>Modimania Women's A-line Dress - Buy Purple Modimania Women's A-line Dress For Only Rs. 2000 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Modimania Women's A-line Dress,,,,,,,,DREE9RFJHSFJHVFG,0.0,,10,deny,manual,699.0,2000.0,True,True,,,,,,,,,False,,,,kg,,,active
4b355316235b58f1cee6f9885fc2af2e,Miss Chase Women's Bandage Dress,<p>Miss Chase Women's Bandage Dress - Buy Off White Miss Chase Women's Bandage Dress For Only Rs. 1699 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Miss Chase Women's Bandage Dress,,,,,,,,DREDZPX3HYAGG8JD,0.0,,10,deny,manual,680.0,1699.0,True,True,,,,,,,,,False,,,,kg,,,active
d31665f8802c36a584659ac44ca48061,Miss Chase Women's A-line Dress,<p>Miss Chase Women's A-line Dress - Buy Red Miss Chase Women's A-line Dress For Only Rs. 0.0 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Miss Chase Women's A-line Dress,,,,,,,,DREDT9RCUGEJ6BQU,0.0,,10,deny,manual,839.0,1399.0,True,True,,,,,,,,,False,,,,kg,,,active
aebe30488f671357aeafd97ea48dedd3,Meiro Women's Sheath Dress,<p>Meiro Women's Sheath Dress - Buy Royal Blue Meiro Women's Sheath Dress For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meiro Women's Sheath Dress,,,,,,,,DREE88DFJHHS9RBG,0.0,,10,deny,manual,749.0,1499.0,True,True,,,,,,,,,False,,,,kg,,,active
8ac13b90b98463d05912cae5b1f672d2,Jealous 21 Women's Shift Dress,<p>Jealous 21 Women's Shift Dress - Buy White Jealous 21 Women's Shift Dress For Only Rs. 1399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Jealous 21 Women's Shift Dress,,,,,,,,DREDVZKGM9JFTYEC,0.0,,10,deny,manual,838.0,1399.0,True,True,,,,,,,,,False,,,,kg,,,active
6f6cd89e3aee9c1f7e251801d4eab5e3,Hugo Chavez Women's Maxi Dress,<p>Hugo Chavez Women's Maxi Dress - Buy White Hugo Chavez Women's Maxi Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Maxi Dress,,,,,,,,DREE6D3EYQGBEMPR,0.0,,10,deny,manual,697.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
ae851e424a67e349e0ea005be651d192,House Of Tantrums Women's Empire Waist Dress,"<p>House Of Tantrums Women's Empire Waist Dress - Buy White, Black House Of Tantrums Women's Empire Waist Dress For Only Rs. 899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>",Unknown,,Clothing,Clothing,True,Title,House Of Tantrums Women's Empire Waist Dress,,,,,,,,DREE9R3RPAGHHCT2,0.0,,10,deny,manual,629.0,899.0,True,True,,,,,,,,,False,,,,kg,,,active
83463b4b59389a5cfaac2ccdc3e7caf8,Meee Women's Empire Waist Dress,<p>Meee Women's Empire Waist Dress - Buy Off White Meee Women's Empire Waist Dress For Only Rs. 1295 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meee Women's Empire Waist Dress,,,,,,,,DREE7PGWPSUCATZN,0.0,,10,deny,manual,647.0,1295.0,True,True,,,,,,,,,False,,,,kg,,,active
4648675f7905672d1767005618c08100,Mayra Women's A-line Dress,<p>Mayra Women's A-line Dress - Buy Pink Mayra Women's A-line Dress For Only Rs. 1995 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Mayra Women's A-line Dress,,,,,,,,DREE7FFM2KHANFVA,0.0,,10,deny,manual,799.0,1995.0,True,True,,,,,,,,,False,,,,kg,,,active
812eefc40476d0cc313fe8c43ecd6b24,Hugo Chavez Women's Bandage Dress,<p>Hugo Chavez Women's Bandage Dress - Buy Black Hugo Chavez Women's Bandage Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Bandage Dress,,,,,,,,DREE4K5GU54QXGKD,0.0,,10,deny,manual,697.0,1599.0,True,True,,,,,,,,,False,,,,kg,,,active
88e124fcffa8b1178ae8eb0ac65da8fa,Maggie Women's Shift Dress,"<p>Maggie Women's Shift Dress<br>
                         Price: Rs. 799<br>
				<br>
			Keep your style sophisticated and feminine by donning this voguish khaki colored shift dress for women from the hub of Maggie. This awesome dress with the combination of beautiful colors features round neck, solid pattern and excellent stitching. Intricately crafted from rayon fabric, this pretty piece is tough and able to withstand rigorous wear. With its fashion sleeves adornment, this beauty number will flaunt your curvaceous figure. Get ready to flaunt off your rich fashion sense by teaming it up with a pair of high heels and matching accessories while heading out.<br>
Keep your style sophisticated and feminine by donning this voguish khaki colored shift dress for women from the hub of Maggie. This awesome dress with the combination of beautiful colors features round neck, solid pattern and excellent stitching. Intricately crafted from rayon fabric, this pretty piece is tough and able to withstand rigorous wear. With its fashion sleeves adornment, this beauty number will flaunt your curvaceous figure. Get ready to flaunt off your rich fashion sense by teaming it up with a pair of high heels and matching accessories while heading out.</p>",Unknown,,Clothing,Clothing,True,Title,Maggie Women's Shift Dress,,,,,,,,DREECHGKNA4HRKNH,0.0,,10,deny,manual,799.0,2699.0,True,True,,,,,,,,,False,,,,kg,,,active
128ec04e77078ed0f2d53368b4acf8e7,Indi Bargain Women's A-line Dress,<p>Indi Bargain Women's A-line Dress - Buy Brown Indi Bargain Women's A-line Dress For Only Rs. 1799 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Indi Bargain Women's A-line Dress,,,,,,,,DREE8UGVCRSUVFKF,0.0,,10,deny,manual,899.0,1799.0,True,True,,,,,,,,,False,,,,kg,,,active
c9a3532cd41cf97ca0cd9702bc9b30c8,Ishin Designer Studio Women's A-line Dress,"<p>Ishin Designer Studio Women's A-line Dress<br>
                         Price: Rs. 799<br>
				<br>
			Elegant stitched Georgette &amp; Soft net Western Dress . Available in M, L, Xl size.<br>
Elegant stitched Georgette &amp; Soft net Western Dress . Available in M, L, Xl size.</p>",Unknown,,Clothing,Clothing,True,Title,Ishin Designer Studio Women's A-line Dress,,,,,,,,DREE8RTGWJMQSAGS,0.0,,10,deny,manual,799.0,899.0,True,True,,,,,,,,,False,,,,kg,,,active
75159483811a512039a3b965cc17ce83,Meraki Women's Maxi Dress,<p>Meraki Women's Maxi Dress - Buy Blue Meraki Women's Maxi Dress For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meraki Women's Maxi Dress,,,,,,,,DREE9S6HRABZ75YM,0.0,,10,deny,manual,699.0,999.0,True,True,,,,,,,,,False,,,,kg,,,active
6047faa7ac784346ae8d2dd0e93e85be,Kwardrobe Women's Gathered Dress,<p>Kwardrobe Women's Gathered Dress - Buy Purple Kwardrobe Women's Gathered Dress For Only Rs. 960 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kwardrobe Women's Gathered Dress,,,,,,,,DREEBN4SZ8MWAUFM,0.0,,10,deny,manual,672.0,960.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/1-1-ss-249-kwardrobe-xxl-original-imaebmts5am3pbft.jpg?v=1757841290,1.0,,False,,,,kg,,,active
aed519aa7a6f9da5f32073470fbd1619,Meiro Women's Empire Waist Dress,<p>Meiro Women's Empire Waist Dress - Buy Red Meiro Women's Empire Waist Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meiro Women's Empire Waist Dress,,,,,,,,DREE4CYTGTENJFA5,0.0,,10,deny,manual,799.0,1599.0,True,True,,,,,,,,,False,,,,kg,,,active
5f17caa0ddbafd840196289f279fd929,Mayra Women's Maxi Dress,<p>Mayra Women's Maxi Dress - Buy Black Mayra Women's Maxi Dress For Only Rs. 1995 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Mayra Women's Maxi Dress,,,,,,,,DREECHUGPVDQR3VW,0.0,,10,deny,manual,799.0,1995.0,True,True,,,,,,,,,False,,,,kg,,,active
